Word,Pos_Score,Neg_Score,Obj_Score
हारा हुआ,0.031494140625,0.1142578125,0.854248046875
खोया हुआ,0.0157470703125,0.33837890625,0.6458740234375
गँवाया हुआ,0.031494140625,0.1142578125,0.854248046875
ऊँचे स्वर वाला,0.046875,0.140625,0.8125
ऊँचे स्वर में,0.0,0.0,1.0
प्यारहीन,0.0,0.1875,0.8125
प्रेमी द्वारा ठुकराया हुआ,0.0,0.75,0.25
मनोहर,0.4140625,0.203125,0.3828125
प्रेमासक्त,0.5,0.5,0.0
नीचा,0.0,0.0267791748046875,0.9732208251953125
निम्न श्रेणी का,0.0,0.0267791748046875,0.9732208251953125
धीरे से,0.0,0.01338958740234375,0.9866104125976562
अधीन,0.0,0.6875,0.3125
स्वामिभक्त,0.3125,0.0,0.6875
चिकना करने वाली,0.5,0.0,0.5
लाभकर,0.75,0.0,0.25
हँसने योग्य,0.5625,0.125,0.3125
गुनगुना,0.3125,0.5,0.1875
कमर सम्बन्धी,0.0,0.0,1.0
ढेलेदार,0.0,0.3125,0.6875
चन्द्रमा का,0.0,0.0,1.0
विलासप्रिय,0.6875,0.0,0.3125
विलास प्रिय,0.6875,0.0,0.3125
मरदाना,0.375,0.3125,0.3125
गुस्सा,0.328125,0.25,0.421875
संगीतज्ञ,0.625,0.0,0.375
मायिक,0.0,0.25,0.75
चुम्बकित,0.0,0.0,1.0
चुम्बकीय,0.1875,0.0,0.8125
प्रमुख,0.19873046875,0.04296875,0.75830078125
कुलमिलाकर,0.0390625,0.046875,0.9140625
अकुशल,0.25,0.375,0.375
नर,0.0,0.0,1.0
द्वेशी,0.25,0.625,0.125
अहितकर,0.328125,0.234375,0.4375
संघाती,0.5,0.25,0.25
पिटवां,0.5,0.0,0.5
कुपोषित,0.0,0.625,0.375
स्तनीय,0.0,0.0,1.0
क्षत विक्षत,0.0,0.75,0.25
खुजलीवाला,0.0,0.25,0.75
पीटना,0.125,0.375,0.5
व्यक्त करना,0.0546875,0.0,0.9453125
मालसूची,0.0546875,0.0,0.9453125
बहुविध,0.0,0.0,1.0
मर्दाना,0.125,0.03125,0.84375
मर्दानी,0.0625,0.0625,0.875
हाथ का,0.0078125,0.0390625,0.953125
पुस्तिका,0.0078125,0.0390625,0.953125
बनाना,0.0,0.015625,0.984375
गढना,0.0,0.015625,0.984375
हाशिये का,0.078125,0.25,0.671875
बहुत कम,0.078125,0.25,0.671875
समुद्रीय,0.0,0.0625,0.9375
विक्रय,0.28125,0.0,0.71875
गाढा भूरा रंग,0.0,0.0625,0.9375
विवाहित,0.0,0.0,1.0
दलदलवाला,0.0,0.0,1.0
धानी प्राणी,0.0,0.0,1.0
युद्ध संबंधी,0.0625,0.03125,0.90625
मंगल द्वीप का,0,0,0
चमत्कारी,0.53125,0.234375,0.234375
चमत्कारी रूप से,0.5,0.125,0.375
पुंजातीय,0.0,0.0625,0.9375
कुशल,0.6875,0.0,0.3125
उच्च कोटि का,0.75,0.0,0.25
द्रव्यात्मक रूप से,0.0,0.0,1.0
मातृक,0.0,0.0,1.0
गणित सम्बन्धी,0.265625,0.0234375,0.7109375
निष्प्रभ,0.0,0.25,0.75
तथ्यात्मक,0.1875,0.0,0.8125
पूर्ण विकसित,0.0218505859375,0.0,0.9781494140625
पका हुआ,0.24139404296875,0.0,0.75860595703125
भावुक,0.2109375,0.1328125,0.65625
बैंगनी,0.005859375,0.033203125,0.9609375
अति भावुक,0.125,0.0,0.875
उच्चतम,0.5,0.25,0.25
सम्भवतः,0.0,0.0,1.0
महापौरीय,0.0,0.0,1.0
बात को टालने वाला,0.0,0.125,0.875
कमीना,0.15732765197753906,0.1879730224609375,0.6546993255615234
अर्थपूर्ण,0.1171875,0.0,0.8828125
अर्थपूर्ण रूप से,0.25,0.0,0.75
अर्थहीन,0.125,0.375,0.5
इसी बीच,0.0,0.0,1.0
इसी दौरान,0.0,0.0,1.0
बहुत कम मात्रा में,0.0,0.0,1.0
मापने योग्य,0.375,0.0,0.625
नपा-तुला,0.03125,0.015625,0.953125
यांत्रिक,0.0,0.0,1.0
यांत्रिक रूप से,0.0,0.0,1.0
यांत्रिकीय,0.0,0.1875,0.8125
हस्तक्षेप करने में लीन रहनेवाला,0.0,0.75,0.25
हस्तक्षेपी,0.0,0.375,0.625
मध्यकालीन,0.0,0.0625,0.9375
आयुर्विज्ञान संबन्धी,0.09375,0.015625,0.890625
दवा युक्त,0,0,0
रोगनाशक,0.0,0.0,1.0
सोचने में मग्न,0.25,0.0,0.75
मध्य,6.103515625e-05,3.0517578125e-05,0.999908447265625
दब्बू,0.361083984375,0.048095703125,0.5908203125
अहंकार रहित,0.65625,0.0625,0.28125
चुपचाप,0.1875,0.0,0.8125
बड़े पत्थरों का बना हुआ,0.0,0.0,1.0
उदासी की अवस्था,0.015625,0.48828125,0.49609375
मधुर,0.16349884867668152,0.015756070613861084,0.8207450807094574
सुरीला,0.421875,0.03125,0.546875
अतिनाटकीय,0.25,0.0625,0.6875
अतिनाटकीयता से,0.0625,0.0,0.9375
पिघलता हुआ,0.0,0.0625,0.9375
स्मरणीय,0.25,0.125,0.625
धमकाते हुए,0.25,0.0,0.75
छोटा काम,0.0,0.1875,0.8125
मासिक धर्म से संबन्धित,0.0,0.0,1.0
मानसिक,0.017578125,0.33984375,0.642578125
मानसिक रूप से,0.125,0.0,0.875
कथित,0,0,0
वाणिज्यिकीय,0.09375,0.0,0.90625
व्यापार योग्य,0.25,0.0,0.75
पारा युक्त दवा,0.0,0.125,0.875
दयापूर्वक,0.25,0.0,0.75
निर्दयता से,0.375,0.09375,0.53125
सिर्फ,0.0,0.0,1.0
बनावटी शोभा युक्त,0.125,0.21875,0.65625
आनंदित तरह से,0.5,0.25,0.25
आनन्दपूर्ण,0.53125,0.125,0.34375
सम्मोहक,0.3125,0.0625,0.625
गंदे तरीके से,0.125,0.0,0.875
मौसमविज्ञान सम्बन्धी,0.0,0.125,0.875
व्यवस्थित,0.25,0.5,0.25
तरीके का,0.25,0.5,0.25
अतिसावधान,0.6875,0.03125,0.28125
मीटर का,0.0,0.03125,0.96875
महानगरीय,0.0,0.0,1.0
बीच ,0.0,0.0,1.0
प्रौढ़,0.25,0.0625,0.6875
ज्यादा बुद्धिमान नहीं,0.125,0.0,0.875
मध्य श्रेणी का,0.125,0.40625,0.46875
मध्यम श्रेणी का,0,0,0
सत्र के बीच में,0,0,0
बीच का मार्ग,0.0,0.0,1.0
चिढ़ा हुआ,0.0,0.625,0.375
गुस्स में,0.0,0.625,0.375
प्रवासी,0.0,0.0,1.0
विनम्र,0.4765625,0.2646484375,0.2587890625
नम्रता पूर्वक,0.125,0.1875,0.6875
सैनशक्ति बढ़ानेवाली,0.0,0.0,1.0
दूधिया,0.25,0.0,0.75
दूधवाला,0.25,0.0,0.75
नकल करने वाला,0.5625,0.0,0.4375
धमकीपूर्ण,0.0,0.75,0.25
दिमाग वाला,0.1875,0.0625,0.75
छोटे से छोटे,0.0,0.0,1.0
मंत्रालय संबंधी,0.0,0.0,1.0
नाबालिग,0.029357421875,0.1275029296875,0.8431396484375
बहुत छोटा,0.0,0.0,1.0
सूक्ष्मता,0.25,0.0,0.75
उल्लासपूर्ण,0.625,0.0625,0.3125
खुशीभरा,0.625,0.0625,0.3125
उल्लास के साथ,0.5,0.25,0.25
कीचड़युक्त,0.0,0.0,1.0
अनेक प्रकार के,0.1875,0.125,0.6875
शैतान,0.0,0.4375,0.5625
शैतानी पूर्ण,0.0,0.5,0.5
गलत रास्ते पर चलनेवाले,0.25,0.5,0.25
गलत ढंग से प्रयोग करना,0.0,0.6875,0.3125
गलत सूचना देना,0.0,0.25,0.75
गलत जगह पर रखा हुआ,0.0,0.0,1.0
गलतफहमी पैदा करनेवाला,0.125,0.75,0.125
बहकाते हुए,0.0,0.625,0.375
खोई हुई चीज,0.0,0.0625,0.9375
गलत आकार वाली,0.25,0.375,0.375
गलत वर्तनी वाला,0,0,0
गलत खर्च किया हुआ,0,0,0
धुंध से भरा हुआ,0.0,0.25,0.75
अविश्वास के साथ,0.0,0.0,1.0
गम्भीरता कम करने वाला,0,0,0
मिश्र,0.0625,0.125,0.8125
मिला हुआ,0.09375,0.125,0.78125
चलता फिरता,0.01953125,0.0,0.98046875
माडेल बनने का,0.0,0.0,1.0
औसतः,0.125,0.125,0.75
धीमे,0.125,0.125,0.75
आधुनिक,0.0625,0.015625,0.921875
आधुनिकतावादी,0.0,0.0,1.0
विनम्रता से,0.125,0.0,0.875
मर्यादा में रहकर,0.125,0.0,0.875
अंगोरा ऊन का,0.0,0.0,1.0
पिघला हुआ,0.0,0.0,1.0
क्षण भर के लिए,0.0,0.0,1.0
आश्रम संबंधी,0.0,0.0,1.0
पैसे से संबंधित,0.0,0.0,1.0
धनवान,0.0,0.21875,0.78125
भिक्षु जैसा,0.25,0.5,0.25
एकाम्लक,0,0,0
एक परमाणुक,0.0,0.0,1.0
एक मस्तकवाला,0,0,0
एक वर्ण,0.0,0.0,1.0
एकवर्णी,0.0,0.0,1.0
एक नेत्री,0,0,0
एक शासकीय,0,0,0
एकाक्षरीय,0.25,0.25,0.5
एकैश्वरवादात्मक,0.375,0.0,0.625
एक प्रतिरूपी,0.0,0.0,1.0
एक संयोजक,0.1875,0.0,0.8125
अप्राकृतिक,0.03125,0.3125,0.65625
पहाड़ी,0.0,0.046875,0.953125
स्मारकीय,0.1875,0.0,0.8125
बृहत,0.1875,0.0,0.8125
उदासी,0.25,0.0,0.75
तुनुकमिज़ाज,0.125,0.4375,0.4375
निशान्धा,0,0,0
चाँदरहित,0,0,0
अनुलोम,0.0,0.625,0.375
अनुलोम विवाह के द्वारा,0,0,0
अन्त के करीब,0.0,0.375,0.625
प्रत्येक सुबह,0,0,0
आकार सम्बन्धी,0,0,0
रूपात्मक,0.0,0.0,1.0
बालिशता से,0,0,0
क्षीण बुद्धि का,0.125,0.0,0.875
चिड़ पिड़ा,0.25,0.625,0.125
शिक्षा प्रद,0.75,0.125,0.125
नीतिवादात्मक रूप से,0,0,0
रोगग्रस्त,0.03125,0.53125,0.4375
रोगकारक,0.375,0.125,0.5
तीक्ष्णतापूर्वक,0,0,0
कटुतापूर्वक,0.25,0.0,0.75
स्वर कम्पन,0,0,0
ज्यादा,0.0,0.0,1.0
मर्त्य,0.03125,0.1640625,0.8046875
मरणशील,0.03125,0.1640625,0.8046875
पच्चीकारी,0.03125,0.0625,0.90625
चित्र वर्ण,0.03125,0.0625,0.90625
कीड़ासह,0,0,0
काई भरा,0.0,0.0,1.0
सबसे अधिक,0.0,0.0,1.0
मातृहीन,0,0,0
मातृवत,0,0,0
मातृ सुल्भ,0.0625,0.125,0.8125
चलायमान,0,0,0
चलाना,0,0,0
गतिहीन,0.0,0.625,0.375
गतिहीनता से,0.125,0.0,0.875
अभिप्रेरित,0.0,0.0,1.0
निरुद्देश्य,0.03125,0.5625,0.40625
बिरंगा,0.001953125,0.00390625,0.994140625
फफूंदीदार,0.0,0.375,0.625
दुःखपूर्ण,0.0,0.75,0.25
मातमी लिबास पहने हुए,0,0,0
मूँछोवाला,0,0,0
शर्मीला,0.072265625,0.193359375,0.734375
मुँह में पानी लानेवाला,0,0,0
मुँहवाला,0,0,0
हृदय स्पर्शी,0.15625,0.0,0.84375
मिट्टी की दीवारों वाला,0,0,0
करोडों का,0,0,0
प्राणघातक,0.625,0.125,0.25
लसदास,0,0,0
कीचढ़ उछालनेवाला,0,0,0
कीचड़ भरा,0.0,0.466796875,0.533203125
भ्रष्ट बुद्धिवाला,0,0,0
आज्ञा देनेवला,0.0,0.0,1.0
प्याला भर,0.0,0.25,0.75
उमसदास,0.125,0.0,0.875
मुल्ट्टी,0.0,0.0,1.0
अड़ियल,0.0,0.16015625,0.83984375
हठीला,0.0244140625,0.45233154296875,0.52325439453125
बिचले छड़ का,0.0,0.0,1.0
रंग बिरंगा,0,0,0
बहुकेन्द्रीय,0,0,0
बहु पक्षीय,0,0,0
बुविध,0,0,0
बहु प्रयोजक,0,0,0
बहु जातीय,0,0,0
बहु तल,0,0,0
बह्वक्षर,0,0,0
बहु संयोजक,0,0,0
बहुचर,0,0,0
गुण्य,0,0,0
गुणात्मक,0.125,0.0625,0.8125
सांसरिक,0.15625,0.125,0.71875
ऐहिक,0.15625,0.125,0.71875
नगरीय,0.0,0.0,1.0
दयाशीलता से,0,0,0
दीवार,0.0,0.0,1.0
भित्तिकला,0,0,0
हिंस्र,0,0,0
निर्दयता,0.0,0.0625,0.9375
अँधेरा,0.0,0.0,1.0
सुदृढ़ पेशी वाला,0.0,0.0,1.0
पेशीय,0.078125,0.03125,0.890625
संगीत,0.1484375,0.03125,0.8203125
संगीत सुखान्तक,0.0,0.0,1.0
कस्तूरी गन्ध युक्त,0.0,0.25,0.75
फफूंदा हुआ,0.0,0.625,0.375
मौन,0.0078125,0.140625,0.8515625
बागी,0.0,0.25,0.75
भेड़ का माँस,0.0,0.0,1.0
रहस्यपूर्ण,0.375,0.4375,0.1875
रहस्यात्मक रूप से,0.25,0.0,0.75
बहुत रोमांचक स्थिति,0.0,0.5,0.5
नग्न,0.1796875,0.4453125,0.375
नंगा,0.10546875,0.2265625,0.66796875
खुले रूप से,0.0,0.1875,0.8125
जैसे,0.0,0.0,1.0
नामराशी,0.0,0.0,1.0
आत्ममोही,0.25,0.0,0.75
नींद लाने वाली,0.015625,0.15625,0.828125
वर्णात्मक,0.0625,0.125,0.8125
संकीर्ण,0.07891845703125,0.01690673828125,0.9041748046875
सँकराई से,0.125,0.0,0.875
संकीर्ण मन वाला,0.4375,0.03125,0.53125
नासिका संबंधी,0.0,0.0,1.0
शुरूआती स्तर पर,0.0,0.0,1.0
जन्म संबंधी,0.0,0.0,1.0
राष्ट्रीय,0.0,0.0,1.0
संपूर्ण राष्ट्र में,0.0,0.0,1.0
देशव्यापी,0.015625,0.03125,0.953125
देशी,0.001953125,0.0,0.998046875
स्वभाव से,0.015625,0.03125,0.953125
स्वभाव वाला,0,0,0
घृणाजनक,0.0,0.5,0.5
जहाज़ी,0.0,0.0,1.0
सामुद्रिक,0.0,0.0,1.0
जहाज़ या नाव खेने लायक,0.125,0.0,0.875
गाढा नीला रंग,0.0,0.125,0.875
नहीं,0.046875,0.4296875,0.5234375
सब से नीचे स्तर का,0.25,0.0,0.75
